env,gamma,seed,pnl_net,pnl_gross,fees,pnl_edge,pnl_inventory,pnl_realized,pnl_unrealized,pnl_vol_1s,sharpe_1s,sharpe_ann_247,max_drawdown,pnl_1s_q05,pnl_1s_cvar05,pnl_1s_worst,inv_mean,inv_std,inv_abs_mean,inv_max_abs,inv_q05,inv_q95,inv_final,n_fills,n_maker_fills,n_taker_fills,filled_qty,n_quotes,n_cancels,n_rejects,fill_rate_orders,fill_ratio_qty,cancel_rate,quote_to_trade,quote_lifetime_mean_s,quote_lifetime_median_s,avg_edge_ticks,pnl_per_lot,killed,kill_time_s,sigma_hat_final,n_sigma_clamped,n_offset_clamped,market_trades,mid_max_dev_ticks,diverged,market_spread_mean,guarded,crashed
informed,0.005,4200007,4.180000000000064,4.180000000000064,0.0,39.445,-35.26499999999994,4.217500000000445,-0.03750000000038156,0.28071089674852934,0.08509008578713034,477.8397394984026,4.199999999999932,-0.40049999999995956,-0.8911111111110981,-1.3749999999998863,0.15248429468874927,5.256976365761592,3.8029697315819533,27.0,-8.0,9.0,3.0,598,598,0,2131.0,2276,1955,0,0.24077328646748683,0.18725834797891036,0.8589630931458699,7.075250836120401,0.15322720375417764,0.1,1.851008916001877,0.001961520412951696,0.0,nan,3.205617043611203,0.0,0.0,6978.0,23.5,0.0,1.8535469107551488,,
informed,0.005,4200008,2.820000000000249,2.820000000000249,0.0,37.835,-35.01499999999975,2.7814285714278237,0.03857142857242524,0.27196346224215917,0.059251656753578186,332.7390725496343,3.6900000000000546,-0.36100000000008653,-0.8372222222222061,-1.6099999999999852,-0.05996573386636208,4.5328109993303825,3.076527698458024,24.0,-6.0,7.0,-2.0,597,597,0,2106.0,2287,1972,0,0.23524267599475296,0.18417140358548317,0.8622649759510276,7.134003350083752,0.15286711054310723,0.1,1.7965337132003798,0.0013390313390314573,0.0,nan,3.7751290587060082,0.0,0.0,7140.0,33.5,0.0,1.825242718446602,,
informed,0.005,4200009,8.625,8.625,0.0,41.980000000000004,-33.355000000000004,8.950000000000259,-0.32500000000025864,0.23845450317010822,0.20668812553543994,1160.696914918442,2.2800000000000864,-0.24300000000000635,-0.6033333333333357,-1.264999999999759,0.11707595659623073,4.20185971098288,3.1781838949171903,19.0,-6.0,6.0,-19.0,628,628,0,2239.0,2394,2046,0,0.23475355054302421,0.18705096073517127,0.8546365914786967,7.070063694267516,0.14599811270652174,0.1,1.8749441715051363,0.0038521661456007144,0.0,nan,3.4055105096467053,0.0,0.0,7207.0,28.0,0.0,1.9165237278444827,,
informed,0.005,4200010,3.37999999999991,3.37999999999991,0.0,36.72,-33.34000000000009,3.3433333333329784,0.036666666666931746,0.2842126421258894,0.06795716604939098,381.6265340632913,3.6700000000001296,-0.35999999999997384,-0.7938888888889531,-2.3750000000002274,0.7509994288977727,5.704779512039178,4.184466019417476,26.0,-9.0,11.0,-2.0,549,549,0,1934.0,2180,1873,0,0.22522935779816514,0.17743119266055046,0.8591743119266055,7.382513661202186,0.15977897074885217,0.1,1.8986556359875906,0.0017476732161323216,0.0,nan,2.7979649826405018,0.0,0.0,7114.0,53.5,0.0,1.8304597701149425,,
informed,0.005,4200011,7.9350000000013665,7.9350000000013665,0.0,44.83,-36.89499999999863,7.860000000001269,0.07500000000009788,0.2478010119904855,0.18298091996737254,1027.5645431728046,2.6350000000007014,-0.28850000000000475,-0.6383333333332833,-1.5449999999999875,-0.6927470017133067,5.148325255236644,3.78697886921759,21.0,-9.0,7.0,-5.0,665,665,0,2375.0,2400,2052,0,0.25333333333333335,0.19791666666666666,0.855,6.6947368421052635,0.14495392318890743,0.1,1.887578947368421,0.003341052631579523,0.0,nan,3.0180390311177265,0.0,0.0,7348.0,33.5,0.0,1.952326249282022,,
informed,0.005,4200012,0.9349999999987659,0.9349999999987659,0.0,47.410000000000004,-46.47500000000124,0.9433333333339479,-0.008333333335181936,0.3957368322434786,0.013501035808471012,75.81766282170256,6.835000000001514,-0.3685000000001536,-1.2205555555556313,-3.2950000000003,-0.1473443746430611,5.081179096589434,3.506567675613935,25.0,-8.0,7.0,-1.0,685,685,0,2467.0,2409,2038,0,0.25653798256537985,0.20481527604815275,0.8459941884599419,6.491970802919708,0.14433156038928127,0.1,1.9217673287393595,0.0003790028374538978,0.0,nan,6.25285323820343,0.0,4.0,7181.0,36.0,0.0,1.909718228867165,,
informed,0.005,4200013,6.200000000002092,6.200000000002092,0.0,39.58,-33.37999999999791,6.179999999999048,0.02000000000304425,0.23020721371830183,0.15389861532287316,864.2472689358734,2.0949999999999136,-0.39349999999990926,-0.64277777777773,-0.9000000000000057,0.11136493432324386,5.032463648151271,3.6282124500285553,22.0,-7.0,7.0,6.0,603,603,0,2128.0,2326,2005,0,0.2343078245915735,0.1829750644883921,0.8619948409286329,7.182421227197347,0.14983349000129087,0.1,1.8599624060150375,0.0029135338345874493,0.0,nan,4.328110817352543,0.0,0.0,7140.0,84.5,0.0,1.8925904652498564,,
informed,0.005,4200014,-1.3150000000000404,-1.3150000000000404,0.0,39.86,-41.17500000000004,-1.3100000000006715,-0.004999999999368843,0.406169686768866,-0.01850036070900093,-103.89233316712141,5.095000000000468,-0.35649999999999976,-1.231666666666655,-3.8650000000002365,0.7624214734437464,4.557968987023305,3.31296402055968,23.0,-6.0,9.0,1.0,622,622,0,2183.0,2307,1979,0,0.23840485478977028,0.18925010836584308,0.857824013870828,6.890675241157556,0.1511357908624729,0.1,1.825927622537792,-0.0006023820430600276,0.0,nan,4.37902707234986,0.0,0.0,7101.0,90.0,0.0,1.8609044075558099,,
informed,0.005,4200015,1.1500000000003183,1.1500000000003183,0.0,40.815,-39.66499999999968,0.5500000000008552,0.5999999999994631,0.3100560095596056,0.021194327375767538,119.02082103215342,4.01500000000064,-0.5709999999997734,-0.9233333333332452,-1.4699999999999847,-0.7087378640776699,5.122344212255656,3.5711022272986863,25.0,-9.0,7.0,12.0,640,640,0,2254.0,2430,2085,0,0.23045267489711935,0.18551440329218108,0.8580246913580247,7.0546875,0.14380943934102144,0.1,1.8107808340727596,0.0005102040816327943,0.0,nan,2.938069294128846,0.0,0.0,7555.0,43.5,0.0,1.9140893470790379,,
informed,0.005,4200016,8.074999999997843,8.074999999997843,0.0,42.285000000000004,-34.21000000000216,8.049999999999596,0.02499999999824709,0.2669427962804935,0.17285672355945364,970.7101713686299,2.325000000000159,-0.25349999999999107,-0.7500000000001248,-1.3800000000000239,0.4568817818389492,5.055742649462589,3.6093660765276985,22.0,-7.0,9.0,1.0,645,645,0,2275.0,2280,1922,0,0.2469298245614035,0.19956140350877194,0.8429824561403508,6.514728682170543,0.1524899276290606,0.1,1.8586813186813187,0.0035494505494496013,0.0,nan,3.780712803313883,0.0,0.0,7330.0,39.5,0.0,1.8914417001723147,,
informed,0.005,4200017,11.470000000000482,11.470000000000482,0.0,39.645,-28.17499999999952,11.427142857142401,0.04285714285808062,0.20120432555979464,0.32575272405553546,1829.3270639425646,1.3450000000001978,-0.2629999999999583,-0.40944444444441314,-0.6299999999997681,1.2284408909194746,5.009335866890648,3.9571673329525985,25.0,-7.0,9.0,-6.0,570,570,0,2100.0,2262,1946,0,0.23297966401414677,0.1856763925729443,0.8603006189213086,7.382456140350877,0.15402582718672567,0.1,1.887857142857143,0.005461904761904991,0.0,nan,2.795193421174389,0.0,0.0,7058.0,72.5,0.0,1.8719862227324915,,
informed,0.005,4200018,5.730000000000246,5.730000000000246,0.0,48.795,-43.064999999999756,5.759999999999144,-0.02999999999889802,0.2884952381982231,0.113495312253165,637.3547510225305,2.905000000000257,-0.5509999999997361,-0.8911111111110885,-1.2899999999997362,0.07538549400342662,4.510287062476851,3.3797829811536264,20.0,-7.0,8.0,-5.0,731,731,0,2601.0,2567,2187,0,0.25866770549279317,0.20264900662251656,0.851967276977016,6.503419972640219,0.135871215702924,0.1,1.8760092272203,0.002202998846597557,0.0,nan,4.088065038823038,0.0,0.0,7384.0,50.5,0.0,1.93348623853211,,
informed,0.005,4200019,2.734999999999445,2.734999999999445,0.0,34.44,-31.705000000000553,2.5099999999990925,0.2250000000003527,0.29198567963175637,0.053525129890885564,300.5806597452895,4.395000000000323,-0.25600000000001155,-0.8561111111111409,-2.359999999999715,-0.09251856082238721,5.0398192833098605,3.7030268418046832,30.0,-8.0,9.0,15.0,526,526,0,1837.0,2169,1893,0,0.21991701244813278,0.16938681420009222,0.8727524204702628,7.722433460076045,0.1610431415362252,0.1,1.874795862819815,0.0014888405008162467,0.0,nan,3.197842531847476,0.0,0.0,7061.0,36.0,0.0,1.8471665712650258,,
informed,0.005,4200020,13.079999999999927,13.079999999999927,0.0,39.045,-25.965000000000074,13.12361111110987,-0.04361111110994287,0.22100883412637162,0.33818945490712454,1899.167917613838,1.449999999999818,-0.2575000000002561,-0.5066666666665706,-1.1050000000000892,-0.35237007424328953,5.67507740214913,4.238149628783552,38.0,-9.0,9.0,-6.0,576,576,0,2072.0,2177,1859,0,0.23977951309141018,0.19035369774919614,0.8539274230592558,7.006944444444445,0.16014450892045978,0.1,1.884411196911197,0.0063127413127412775,0.0,nan,3.559426707105477,0.0,0.0,7058.0,14.5,0.0,1.8048220436280138,,
informed,0.005,4200021,8.580000000000979,8.580000000000979,0.0,42.21,-33.62999999999902,8.650317460316323,-0.07031746031534425,0.25541531265295325,0.191956272783045,1077.9673628629434,3.4449999999994816,-0.2629999999999882,-0.6049999999999613,-1.7649999999998727,0.42547115933752144,5.177490709172872,3.8635065676756137,27.0,-7.0,8.0,-2.0,623,623,0,2234.0,2399,2074,0,0.23593163818257606,0.1862442684451855,0.8645268862025844,7.179775280898877,0.145811487563204,0.1,1.8894359892569381,0.0038406445837067945,0.0,nan,3.0833060360558338,0.0,0.0,7257.0,39.5,0.0,1.9308571428571428,,
informed,0.005,4200022,4.5699999999987995,4.5699999999987995,0.0,38.82,-34.2500000000012,4.440000000000213,0.1299999999985868,0.2344969881222899,0.11136298987627205,625.380284671067,3.0400000000000773,-0.3449999999999931,-0.6816666666666672,-1.3399999999997476,-0.1604797258709309,4.29999436846551,3.2615648201027985,26.0,-7.0,7.0,-9.0,603,603,0,2123.0,2255,1944,0,0.2376940133037694,0.18829268292682927,0.8620842572062084,6.963515754560531,0.1549111322361296,0.1,1.8285445124823363,0.0021526142251525196,0.0,nan,4.1652747565898185,0.0,0.0,7204.0,51.5,0.0,1.834096109839817,,
informed,0.005,4200023,10.645000000000437,10.645000000000437,0.0,38.605000000000004,-27.959999999999567,10.60624999999948,0.038750000000955964,0.19614539612330062,0.31011980209994816,1741.5373845015959,1.4549999999999272,-0.24800000000002453,-0.44111111111114887,-0.7400000000001228,0.6202170188463735,5.00499147297052,3.73043974871502,21.0,-7.0,8.0,13.0,585,585,0,2063.0,2223,1920,0,0.23931623931623933,0.18560503823661717,0.863697705802969,7.082051282051282,0.1572503006267447,0.1,1.871303926320892,0.005159961221522267,0.0,nan,2.8911330412363756,0.0,0.0,7059.0,43.0,0.0,1.8359062321326471,,
informed,0.005,4200024,8.239999999999782,8.239999999999782,0.0,38.415,-30.175000000000217,8.079999999999506,0.16000000000027548,0.24652660337994914,0.19099648330100946,1072.5774804597631,2.6850000000000023,-0.24799999999995634,-0.604999999999974,-1.4249999999999545,0.3854940034266134,5.254069785733378,3.9548829240434036,25.0,-7.0,8.0,8.0,584,584,0,2064.0,2162,1848,0,0.242368177613321,0.19093432007400554,0.8547641073080481,6.866438356164384,0.16167484472037036,0.1,1.8611918604651163,0.003992248062015398,0.0,nan,2.942439664082175,0.0,0.0,7126.0,22.5,0.0,1.824370709382151,,
informed,0.005,4200025,8.774999999998187,8.774999999998187,0.0,36.175000000000004,-27.400000000001818,8.76999999999963,0.0049999999985566035,0.2785519971329151,0.1800125565745644,1010.8951277263982,4.000000000000568,-0.23699999999993504,-0.6211111111111494,-2.3200000000005048,-0.6716162193032553,5.53036265486167,4.2741290691033695,28.0,-9.0,8.0,-1.0,543,543,0,1875.0,2093,1817,0,0.22981366459627328,0.179168657429527,0.8681318681318682,7.2007366482504604,0.16693155564658058,0.1,1.9293333333333333,0.004679999999999033,0.0,nan,2.8903282634132728,0.0,0.0,7075.0,69.0,0.0,1.8734974241556954,,
informed,0.005,4200026,7.600000000001046,7.600000000001046,0.0,40.02,-32.41999999999896,7.659618563255206,-0.05961856325416015,0.2518824855667932,0.1724160031645439,968.2352212408072,2.899999999999636,-0.26199999999992085,-0.6794444444444265,-1.5300000000000296,-0.5968018275271274,5.88425102310669,4.251856082238721,23.0,-11.0,8.0,-12.0,607,607,0,2168.0,2311,1982,0,0.2362613587191692,0.18762440501947208,0.8576373864128083,7.072487644151565,0.1510190823079255,0.1,1.8459409594095941,0.003505535055351036,0.0,nan,3.3668190819370953,0.0,0.0,7277.0,43.5,0.0,1.8767908309455588,,
informed,0.005,4200027,10.905000000000655,10.905000000000655,0.0,44.17,-33.26499999999935,10.829999999999467,0.07500000000118767,0.2574157346141106,0.24207644419135524,1359.426823478325,1.4299999999999926,-0.3459999999999468,-0.5711111111110496,-0.9949999999999477,0.3746430611079383,4.652899843873469,3.4071958880639635,19.0,-7.0,9.0,5.0,658,658,0,2295.0,2330,1996,0,0.2532188841201717,0.19699570815450643,0.8566523605150215,6.574468085106383,0.14959554873195877,0.1,1.9246187363834422,0.00475163398692839,0.0,nan,2.8709923797128765,0.0,0.0,7395.0,60.0,0.0,1.9052268811028146,,
informed,0.005,4200028,-13.609999999999332,-13.609999999999332,0.0,44.86,-58.46999999999933,-13.580000000000243,-0.02999999999908809,0.784787403883321,-0.09909872175138465,-556.507928606042,19.08500000000015,-0.6069999999999238,-2.3272222222222023,-8.900000000000091,-0.22901199314677329,4.5102311632618495,3.1096516276413477,22.0,-8.0,7.0,-6.0,659,659,0,2266.0,2416,2086,0,0.24130794701986755,0.18758278145695365,0.8634105960264901,6.831562974203338,0.14443713281193038,0.1,1.9796999117387466,-0.006006178287731391,0.0,nan,5.298367935966713,9.0,3.0,7292.0,63.5,0.0,1.868043602983362,,
informed,0.005,4200029,5.760000000000105,5.760000000000105,0.0,37.78,-32.0199999999999,5.909999999999134,-0.14999999999902958,0.23778447831612798,0.13842066541672104,777.327864839519,3.059999999999718,-0.21649999999983152,-0.6755555555555364,-1.4300000000000637,0.6807538549400343,5.372186626678436,4.0456881781838945,27.0,-6.0,10.0,10.0,561,561,0,1990.0,2098,1800,0,0.23975214489990468,0.18970448045757865,0.8579599618684461,6.948306595365419,0.16638381755677484,0.1,1.8984924623115578,0.002894472361809098,0.0,nan,2.8424851707917145,0.0,0.0,7146.0,65.0,0.0,1.8269340974212034,,
informed,0.01,4200000,5.830000000000609,5.830000000000609,0.0,33.74,-27.909999999999393,6.255714285714943,-0.42571428571433323,0.14194822016686676,0.23469322598850975,1317.9649418728284,0.8249999999999886,-0.1895000000000209,-0.3299999999999699,-0.6800000000002342,-0.052541404911479156,3.6197918880538125,2.5836664762992574,16.0,-6.0,5.0,12.0,571,571,0,1916.0,2377,2110,0,0.22044594026083297,0.16121161127471603,0.8876735380732015,7.858143607705779,0.14717001197473684,0.1,1.7609603340292275,0.0030427974947811113,0.0,nan,3.5012475483068863,0.0,0.0,7171.0,64.0,0.0,1.8672768878718535,,
informed,0.01,4200001,-0.8499999999988006,-0.8499999999988006,0.0,40.58,-41.4299999999988,-0.8599999999998171,0.010000000001016529,0.20963530769686767,-0.02316948852985884,-130.11271831498706,2.9199999999998028,-0.354999999999923,-0.7177777777776745,-1.0950000000000273,-0.43746430611079384,3.0039857723648766,2.0948029697315818,19.0,-5.0,4.0,1.0,679,679,0,2433.0,2620,2271,0,0.23969465648854962,0.18572519083969466,0.866793893129771,7.203240058910162,0.13314669593926665,0.1,1.6678997122893546,-0.0003493629264277849,0.0,nan,3.566358683396099,0.0,0.0,7400.0,89.5,0.0,1.8365825688073394,,
informed,0.01,4200002,7.070000000000505,7.070000000000505,0.0,38.595,-31.524999999999494,7.039999999999917,0.030000000000587335,0.17300043186445968,0.23352542860502798,1311.4069510993106,1.3350000000000364,-0.18750000000011083,-0.44944444444447146,-0.9850000000000136,-0.3632210165619646,3.171744132413592,2.3575099942889777,18.0,-5.0,5.0,-1.0,625,625,0,2231.0,2425,2100,0,0.23587628865979382,0.184,0.865979381443299,7.24,0.1437133454593479,0.1,1.7299417301658448,0.0031689825190499795,0.0,nan,3.219775659048768,0.0,0.0,7330.0,34.0,0.0,1.8663990825688073,,
informed,0.01,4200003,4.900000000000119,4.900000000000119,0.0,30.2,-25.29999999999988,4.849999999999761,0.050000000000358646,0.14630997640420604,0.1913745097097545,1074.7003604522706,0.9299999999996658,-0.19650000000005433,-0.34611111111106635,-0.6599999999998545,0.1776127926898915,3.705596614790113,2.6447744146202172,14.0,-5.0,7.0,-2.0,486,486,0,1718.0,2040,1788,0,0.21715686274509804,0.1684313725490196,0.8764705882352941,7.8765432098765435,0.17128233134838078,0.1,1.7578579743888243,0.0028521536670547843,0.0,nan,2.8643892978493244,0.0,0.0,6917.0,41.0,0.0,1.745277618775043,,
informed,0.01,4200004,-4.065000000000666,-4.065000000000666,0.0,43.295,-47.36000000000067,-4.0399999999993295,-0.025000000001336176,0.29625391851662564,-0.07840764282505737,-440.3131960160262,10.065000000000907,-0.5060000000000497,-1.0888888888888966,-1.8199999999999932,-0.3626499143346659,3.0140274852018125,2.001713306681896,28.0,-5.0,4.0,-1.0,716,716,0,2557.0,2649,2282,0,0.25066062665156663,0.1930539826349566,0.8614571536428841,6.886871508379889,0.1317726027340385,0.093707814,1.6931951505670708,-0.0015897536175207923,0.0,nan,6.330119460201575,0.0,9.0,7428.0,72.5,0.0,1.8555045871559632,,
informed,0.01,4200005,-9.449999999999363,-9.449999999999363,0.0,43.38,-52.829999999999366,-9.094285714284984,-0.35571428571437913,0.3614386960944862,-0.1494029294137334,-839.0008801960128,14.12999999999954,-0.6859999999997513,-1.2849999999999981,-2.5600000000000023,-0.2752712735579669,3.470633861147139,2.0925185608223873,20.0,-6.0,5.0,6.0,683,683,0,2516.0,2617,2230,0,0.2353840275124188,0.192281238058846,0.8521207489491784,7.096632503660322,0.1332870951418738,0.1,1.7241653418124006,-0.003755961844196885,0.0,nan,5.108554239526118,0.0,21.0,7304.0,58.5,0.0,1.8418338108882522,,
informed,0.01,4200006,-4.979999999999947,-4.979999999999947,0.0,38.045,-43.02499999999995,-4.966931818181942,-0.013068181818004732,0.33928451957270916,-0.08387397955256296,-471.010461081857,9.339999999999833,-0.42000000000005855,-1.083333333333387,-2.875,-0.009137635636778984,3.2393438885059784,2.2341519131924614,18.0,-5.0,5.0,-1.0,649,649,0,2287.0,2437,2102,0,0.23922855970455478,0.18768978251949117,0.8625359048009849,6.993836671802773,0.1430441590911704,0.1,1.6635330126803674,-0.0021775251421075415,0.0,nan,5.458670319359317,0.0,11.0,7161.0,77.5,0.0,1.8204245553643144,,
informed,0.01,4200007,2.1849999999990786,2.1849999999990786,0.0,37.745,-35.56000000000092,2.183333333332649,0.0016666666664297836,0.18717107108797607,0.06670750032648132,374.60879588649476,2.540000000000049,-0.4124999999999261,-0.5416666666666762,-0.9200000000000159,0.021701884637350087,3.7132494131289744,2.431753283837807,17.0,-6.0,6.0,1.0,621,621,0,2207.0,2403,2083,0,0.23928422804827298,0.1836870578443612,0.8668331252600916,7.223832528180354,0.14532571447147022,0.1,1.7102401449932034,0.0009900317172628359,0.0,nan,3.8760462866997076,0.0,0.0,6986.0,22.0,0.0,1.7979393245563824,,
informed,0.01,4200008,2.6099999999997863,2.6099999999997863,0.0,36.11,-33.50000000000021,2.600000000000131,0.009999999999655174,0.1931487978944691,0.07721655985885673,433.6244405749501,2.049999999999841,-0.33150000000001967,-0.5383333333333064,-1.1100000000000705,0.029697315819531698,3.783433163001824,2.414620217018846,24.0,-6.0,5.0,-6.0,574,574,0,2078.0,2314,1997,0,0.226447709593777,0.17960242005185825,0.8630077787381158,7.510452961672474,0.15106889879368512,0.1,1.7377285851780557,0.0012560153994224188,0.0,nan,2.6472493284481873,0.0,0.0,7171.0,30.5,0.0,1.7854691075514875,,
informed,0.01,4200009,2.1200000000014825,2.1200000000014825,0.0,41.63,-39.50999999999852,2.4900000000003377,-0.36999999999885524,0.28958965929701413,0.04183259078967773,234.91895795580697,5.129999999999427,-0.31000000000009315,-0.8077777777777853,-2.759999999999991,-0.11593375214163336,3.1481109842068205,2.1364934323243863,21.0,-5.0,5.0,-12.0,664,664,0,2428.0,2537,2175,0,0.2408356326369728,0.19140717382735514,0.8573117855735121,7.096385542168675,0.13761184587810651,0.1,1.7145799011532126,0.0008731466227353717,0.0,nan,3.1646051788463363,0.0,0.0,7260.0,29.5,0.0,1.840870062965083,,
informed,0.01,4200010,-3.8500000000007617,-3.8500000000007617,0.0,31.560000000000002,-35.410000000000764,-3.902857142857263,0.05285714285650123,0.2352523712121165,-0.09351659193338349,-525.1604051736074,7.115000000000407,-0.25150000000006534,-0.816111111111141,-1.4600000000001927,-0.13135351227869788,3.200673534572817,2.251284980011422,17.0,-6.0,5.0,2.0,502,502,0,1802.0,2208,1944,0,0.20969202898550723,0.1632246376811594,0.8804347826086957,8.270916334661354,0.15810312481822306,0.1,1.751387347391787,-0.002136514983352254,0.0,nan,2.4923139864712787,0.0,6.0,7006.0,47.0,0.0,1.7268041237113403,,
informed,0.01,4200011,0.9799999999988813,0.9799999999988813,0.0,39.645,-38.66500000000112,0.8600000000005602,0.11999999999832112,0.4312949093724316,0.0129841551066347,72.91501984476281,8.514999999999631,-0.18449999999997999,-1.152222222222248,-3.765000000000029,-0.251284980011422,3.3133889481033556,2.3415191319246147,14.0,-6.0,5.0,-6.0,654,654,0,2370.0,2546,2204,0,0.23527101335428122,0.1861743912018853,0.8656716417910447,7.2629969418960245,0.1365226536383648,0.1,1.6727848101265823,0.00041350210970416936,0.0,nan,3.6023087354176626,2.0,15.0,7210.0,40.5,0.0,1.8272884283246977,,
informed,0.01,4200012,-2.060000000000059,-2.060000000000059,0.0,38.64,-40.70000000000006,-2.0600000000008527,7.935874180020619e-13,0.21454376689760604,-0.05486725968155013,-308.1176476753358,6.130000000000223,-0.39650000000001445,-0.703888888888885,-1.1600000000000676,0.07881210736721873,3.4824454874298074,2.4089091947458594,17.0,-6.0,5.0,0.0,659,659,0,2290.0,2459,2125,0,0.24278161854412364,0.1862545750305002,0.8641724278161854,6.955993930197269,0.14156076994871794,0.1,1.6873362445414848,-0.0008995633187773184,0.0,nan,5.231203611346729,0.0,6.0,7082.0,37.5,0.0,1.8151549942594718,,
informed,0.01,4200013,-4.040000000000262,-4.040000000000262,0.0,45.935,-49.975000000000264,-4.040000000000329,6.661338147750939e-14,0.42035243638137,-0.05491990122491162,-308.41326638501215,7.620000000000346,-0.30649999999985766,-1.303888888888862,-4.044999999999931,0.2107367218732153,3.7164826617384024,2.5910908052541406,30.0,-5.0,5.0,1.0,754,754,0,2673.0,2679,2278,0,0.2553191489361702,0.19955207166853303,0.8503172825681224,6.574270557029178,0.12993281202241314,0.092578357,1.7184811073699962,-0.0015114104002993873,0.0,nan,7.753327522110657,0.0,7.0,7402.0,117.5,0.0,1.8581275129236072,,
informed,0.01,4200014,8.250000000000227,8.250000000000227,0.0,37.34,-29.089999999999776,8.307500000000418,-0.057500000000191065,0.2108558290016731,0.22357862889569144,1255.5487845692794,1.7550000000002228,-0.16249999999995735,-0.5088888888888997,-1.5200000000003797,0.6402055968018275,3.5826960171862265,2.562535693889206,22.0,-5.0,6.0,-3.0,596,596,0,2087.0,2287,1979,0,0.23393091386095322,0.1825098382160035,0.8653257542632269,7.157718120805369,0.15268577824201313,0.1,1.7891710589362722,0.003953042644945006,0.0,nan,3.787051683985383,0.0,0.0,7088.0,88.5,0.0,1.8322839152833428,,
informed,0.01,4200015,0.9399999999997419,0.9399999999997419,0.0,39.15,-38.21000000000026,0.859999999999741,0.08000000000000096,0.2735116553563401,0.019638755666295173,110.28520896231834,4.309999999999945,-0.2460000000000832,-0.8344444444444592,-2.3799999999999955,-0.327812678469446,3.4724859241977217,2.141633352370074,28.0,-5.0,4.5,2.0,657,657,0,2330.0,2531,2185,0,0.2342947451600158,0.18411694982220467,0.8632951402607665,7.178082191780822,0.13817813460814554,0.1,1.6802575107296138,0.000403433476394739,0.0,nan,2.8443886587164613,0.0,0.0,7469.0,42.0,0.0,1.8524871355060035,,
informed,0.01,4200016,2.2799999999996317,2.2799999999996317,0.0,42.31,-40.03000000000037,2.1900000000002193,0.08999999999941233,0.29181255652302357,0.04464705557501049,250.7241261773466,5.959999999999923,-0.2509999999999266,-0.8972222222222115,-2.015000000000029,-0.14563106796116504,4.248281412706511,2.749857224443175,27.0,-6.0,6.0,-10.0,701,701,0,2514.0,2513,2141,0,0.2502984480700358,0.20007958615200955,0.8519697572622363,6.639087018544936,0.13900908282835525,0.1,1.682975338106603,0.0009069212410499728,0.0,nan,4.536306656398974,0.0,0.0,7314.0,45.5,0.0,1.84954233409611,,
informed,0.01,4200017,4.910000000000764,4.910000000000764,0.0,40.785000000000004,-35.87499999999924,5.045384615385261,-0.1353846153844973,0.24411097707747717,0.11493601473006396,645.4452928275809,2.9599999999995816,-0.18150000000008498,-0.6672222222222027,-2.0099999999999056,0.40605368360936606,3.464950212050611,2.5077098800685325,13.0,-5.0,6.0,-12.0,669,669,0,2366.0,2457,2120,0,0.24786324786324787,0.1925925925925926,0.8628408628408628,6.841554559043348,0.1416729884403259,0.1,1.723795435333897,0.0020752324598481676,0.0,nan,3.074350543170398,0.0,0.0,7194.0,75.0,0.0,1.865097588978186,,
informed,0.01,4200018,-5.720000000000482,-5.720000000000482,0.0,40.155,-45.87500000000048,-5.700000000000239,-0.020000000000242935,0.4058090238957273,-0.0805445723506524,-452.3135346969776,10.95000000000033,-0.5085000000000419,-1.3627777777777794,-2.589999999999989,-0.29697315819531694,3.045774329551577,2.129069103369503,15.0,-5.0,4.0,-5.0,674,674,0,2411.0,2620,2270,0,0.23435114503816795,0.18404580152671757,0.8664122137404581,7.255192878338279,0.13328842459587473,0.1,1.6654914973040231,-0.002372459560348603,0.0,nan,5.214844317195349,1.0,16.0,7312.0,66.5,0.0,1.8578796561604585,,
informed,0.01,4200019,1.8050000000000068,1.8050000000000068,0.0,33.410000000000004,-31.604999999999997,1.796666666666536,0.00833333333347075,0.2284405870379274,0.045150845775813464,253.55325692843994,2.669999999999959,-0.22050000000017458,-0.6427777777777521,-2.109999999999843,-0.14848657909765847,3.6989350875741462,2.639634494574529,24.0,-6.0,5.0,5.0,567,567,0,1933.0,2183,1902,0,0.22812643151626202,0.1770957398076042,0.8712780577187357,7.204585537918871,0.16018174797065568,0.1,1.7284014485256078,0.0009337816864976755,0.0,nan,4.006329721941566,0.0,0.0,7053.0,39.0,0.0,1.812,,
informed,0.01,4200020,-1.075000000000415,-1.075000000000415,0.0,39.035000000000004,-40.11000000000042,-0.9780000000008765,-0.09699999999953846,0.3378253768171809,-0.018183527835399442,-102.1130972386842,8.455000000000382,-0.35150000000000425,-1.1672222222222137,-2.670000000000016,0.1387778412335808,4.2176153523268205,2.7589948600799543,21.0,-6.0,7.0,-1.0,619,619,0,2201.0,2362,2031,0,0.23581710414902624,0.1863674851820491,0.8598645215918713,7.096930533117932,0.14778517574194916,0.1,1.7735120399818265,-0.0004884143571105929,0.0,nan,6.546587552275098,0.0,31.0,7226.0,38.5,0.0,1.8002289639381797,,
