gamma,latency_ms,n,pnl_net_mean,pnl_net_median,pnl_net_std,pnl_net_ci_lo,pnl_net_ci_hi,pnl_edge_mean,pnl_edge_median,pnl_edge_std,pnl_edge_ci_lo,pnl_edge_ci_hi,pnl_inventory_mean,pnl_inventory_median,pnl_inventory_std,pnl_inventory_ci_lo,pnl_inventory_ci_hi,sharpe_1s_mean,sharpe_1s_median,sharpe_1s_std,sharpe_1s_ci_lo,sharpe_1s_ci_hi,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_ci_lo,max_drawdown_ci_hi,fill_rate_orders_mean,fill_rate_orders_median,fill_rate_orders_std,fill_rate_orders_ci_lo,fill_rate_orders_ci_hi,adverse_cost_500ms_mean,adverse_cost_500ms_median,adverse_cost_500ms_std,adverse_cost_500ms_ci_lo,adverse_cost_500ms_ci_hi,n_fills_mean,n_fills_median,n_fills_std,n_fills_ci_lo,n_fills_ci_hi,inv_abs_mean_mean,inv_abs_mean_median,inv_abs_mean_std,inv_abs_mean_ci_lo,inv_abs_mean_ci_hi,inv_max_abs_mean,inv_max_abs_median,inv_max_abs_std,inv_max_abs_ci_lo,inv_max_abs_ci_hi,pnl_vol_1s_mean,pnl_vol_1s_median,pnl_vol_1s_std,pnl_vol_1s_ci_lo,pnl_vol_1s_ci_hi,quote_lifetime_mean_s_mean,quote_lifetime_mean_s_median,quote_lifetime_mean_s_std,quote_lifetime_mean_s_ci_lo,quote_lifetime_mean_s_ci_hi,killed_mean,killed_median,killed_std,killed_ci_lo,killed_ci_hi,diverged_mean,diverged_median,diverged_std,diverged_ci_lo,diverged_ci_hi
0.02,5.0,12,-1.1566666666664271,-1.967500000000122,3.2767183787033463,-2.824614583332932,0.7764999999999894,24.584166666666665,23.7425,3.5249834514977985,22.572395833333335,26.455989583333334,-25.74083333333309,-25.827499999999844,5.8501817506080975,-28.932781249999646,-22.19916666666664,-0.029005810774757005,-0.07860043911106726,0.13461713380905413,-0.0953284334806987,0.05167772563295743,3.5054166666664344,3.124999999999865,2.141305313814128,2.3232395833331867,4.640197916666238,0.22659926735077832,0.22545822167750335,0.014508536776041518,0.21855428956920814,0.2348765069426538,1.6633011030434304,1.596294130069571,0.26329608184381015,1.5260757329632115,1.7974471987075653,433.25,414.0,60.55669770028445,401.07916666666665,468.16875,1.8470894874022588,1.8509991311902692,0.11889512619812515,1.7848754706052705,1.9116203301476973,14.75,13.5,3.333712099692528,13.083333333333334,16.416666666666668,0.2265759197778182,0.21193922706934976,0.07401697860925904,0.18856697524674143,0.2661312051682358,0.13487052532857494,0.13555181994706422,0.011451795231240444,0.128649060248559,0.14140869155583616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,10.0,12,-2.6283333333336216,-2.7650000000000716,5.462972606280292,-5.615604166666959,0.31597916666635817,23.622083333333332,23.415,2.9087411040871376,21.953166666666668,25.274625000000004,-26.250416666666954,-27.11250000000007,7.244433116141072,-30.41656250000022,-22.165468750000308,-0.016374556602079673,-0.09520655228312706,0.17775767424264072,-0.09786298935743534,0.08824024484846238,5.5220833333334935,3.775000000000027,4.987438064474556,3.057875000000099,8.334458333333531,0.21656711688530375,0.2158081176130201,0.011237908577294743,0.21007473707474314,0.2224769971451494,1.6774954675247045,1.8102340292265957,0.3417321498679199,1.4851174289223528,1.841871800747818,419.5,415.5,50.97682182753613,389.98125,446.34166666666664,1.9968143643208804,2.078192875760209,0.19098094839929913,1.8918114682884448,2.0927001882421084,17.0,16.0,4.6122366887148445,14.666666666666666,19.5,0.3131267137124979,0.22359660265728104,0.22344058816635676,0.2038453235690132,0.4399964591261652,0.1373293342234241,0.13479215317108256,0.011110275548979,0.13222208401404684,0.14438349573992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,25.0,12,1.1579166666665632,1.4050000000000011,3.1725430424285928,-0.5184062500002314,2.774843750000276,23.527916666666666,23.8525,3.1197912651135473,21.970677083333335,25.16028125,-22.370000000000104,-22.955000000000112,4.3125071804948965,-24.463822916667,-19.76633333333328,0.07284261421940978,0.07615234309970959,0.11313409579659124,0.015868144691858696,0.13622777653565563,2.8737500000000025,2.512499999999818,1.7714158756614469,2.0012395833334162,3.85435416666664,0.2143309848139545,0.21178786712683556,0.013534521667994627,0.20768778711200306,0.22171676922465464,1.4575841209534055,1.4647775496623332,0.24033117984941135,1.3182235513804197,1.5822763098283454,416.5833333333333,417.5,43.75231595601713,393.1645833333333,439.8458333333333,2.5863017665797856,2.5347523892267594,0.1558864125817406,2.503744931943238,2.6746470460469163,19.083333333333332,17.5,4.358029857908759,16.833333333333332,21.41875,0.25179882877334187,0.20252138008938533,0.12319462140204772,0.19273328035550868,0.3187654783478864,0.1383383277132881,0.13749890044990323,0.007600692797709965,0.13467193166532818,0.14298850133726404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,50.0,12,2.7929166666667755,3.3749999999998863,2.210124902201728,1.5799479166669972,3.926364583333308,21.936666666666667,21.8325,2.7689564274234613,20.40159375,23.428822916666665,-19.14374999999989,-18.784999999999577,3.1274227880881,-20.85739583333298,-17.481125000000034,0.11372344403532965,0.14125652320242482,0.08724583561397124,0.06835518806625052,0.15834952307883782,2.6554166666666768,1.9850000000002979,1.5379213514782053,1.905385416666735,3.5316770833331854,0.2052881415470109,0.2056509312384367,0.009257780746902004,0.20045402003401794,0.21070195698005084,1.2425292821952292,1.2786134453781512,0.2179890886071701,1.1323119112390543,1.3621067040257735,401.25,396.0,40.671913471762615,379.8145833333333,423.0833333333333,3.30053576600058,3.2762814943527365,0.2821098079820961,3.1611461048363747,3.453705111497249,22.25,22.5,3.7203372281164366,20.333333333333332,24.166666666666668,0.23604098005336585,0.216050188026079,0.07240790991181904,0.20287766367067803,0.27820405122808517,0.1379142311933818,0.13492886317847208,0.00843221202395197,0.1335804968422666,0.14260698178548678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,12,-11.937499999999886,-10.492499999999367,4.28549217498031,-14.396083333333111,-9.772520833333308,22.83791666666667,21.802500000000002,3.299210276258501,21.01370833333333,24.80392708333333,-34.77541666666655,-32.94499999999937,7.217662193389036,-38.94668749999979,-30.96893749999993,-0.25457199034774497,-0.2519192138606768,0.055492101287507783,-0.2842090875983235,-0.2238632941248857,12.370833333333254,10.924999999999805,4.381749771564501,10.161187500000025,14.862812499999828,0.19912630569550185,0.2002970723977943,0.018484350926052506,0.18876536763361476,0.20878262930540603,2.540984006660166,2.4963432679968114,0.622281705661351,2.224542533680853,2.8833828577112994,389.3333333333333,391.0,58.88869830348424,355.74583333333334,419.1770833333333,0.9968867651317695,0.9882710686359687,0.17474544287269178,0.9031747755574863,1.08884122502172,12.083333333333334,12.5,2.9987371079213063,10.416666666666666,13.666666666666666,0.42200086531058356,0.4481339751998343,0.14517909944159024,0.339164082387945,0.5004192226409335,0.1328069671313634,0.13344223138135747,0.007758382526932379,0.1290344517651963,0.13725044028440106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,1.0,12,-14.134166666666587,-10.354999999999961,7.163690273408965,-18.00119791666666,-10.54162499999998,23.892916666666665,24.3675,2.6976887905401656,22.37638541666667,25.323,-38.02708333333325,-35.45749999999997,8.947160153401041,-42.9517395833334,-33.54378125000004,-0.2526667107678713,-0.24510963711700245,0.046918480988808645,-0.2796226313940875,-0.23113507070015563,14.675416666666573,10.829999999999984,7.048101761961871,11.12866666666654,18.503177083333313,0.2064326871384433,0.20450128114493732,0.016700850690074386,0.19703141843404198,0.2149884592209276,2.657874581538596,2.4592126681459487,0.7615224439047427,2.280893336825083,3.115651852231941,411.5,407.5,59.67563839777349,377.8270833333333,443.50625,1.1055603822762816,1.080364900086881,0.18350816417809138,1.008595786272806,1.2038806834636546,12.75,11.0,4.882715339942427,10.5,15.5,0.49459755227756136,0.3498059254253082,0.26743307989215764,0.360515359885225,0.6473786479108168,0.13016278988016755,0.13024283513078194,0.008647320293447617,0.12563910391153946,0.13524867772615579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5.0,12,-6.985000000000096,-5.612499999999841,5.1627446012931095,-9.778583333333287,-4.268406250000073,21.63416666666667,22.2625,3.156018660888871,19.76997916666667,23.230239583333333,-28.619166666666757,-29.8825000000001,7.025453021087953,-32.13339583333351,-24.709437500000135,-0.20446824834965416,-0.20566014867831406,0.1245278724252708,-0.27256641929336123,-0.13492711889246198,7.6437500000000815,6.437499999999758,4.811345079837074,5.13939583333341,10.364489583333379,0.20424741171039465,0.2031955007642111,0.01383761616949819,0.19669228133658112,0.21184253491990798,2.007119813356071,1.8669494100318729,0.5836933822369811,1.6929593913512069,2.315790739376414,401.75,398.5,46.64396092645961,377.25,428.5875,1.2435563278308714,1.239357080799305,0.13792988290814137,1.1709039241239503,1.313064726324935,11.0,10.0,2.449489742783178,9.75,12.416666666666666,0.28752882609205,0.2625000343853683,0.13996044617963418,0.21743805926618634,0.3618441527271454,0.13304005314618164,0.13284775969253437,0.008493385744097515,0.12850970574833367,0.13779695115475482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,10.0,12,-4.012916666666807,-4.0849999999996385,3.903681513143846,-6.17666666666685,-1.9484895833336298,22.977500000000003,21.2275,5.0904208166819656,20.552447916666665,25.905177083333335,-26.990416666666803,-25.21250000000031,7.664452615909026,-31.297218750000127,-23.65498958333351,-0.12836542329299985,-0.1543948516674612,0.10811227270136975,-0.17934433930526725,-0.06546111686144383,5.8462500000000714,5.710000000000136,3.540713285226838,4.063708333333435,7.836125000000194,0.20474057921813424,0.20875215053161517,0.014274544430244989,0.19618196675692695,0.21148397743939715,1.8523259412883197,1.863882151348621,0.45648644506614855,1.605505475218985,2.0768537020195077,411.75,418.5,42.9505529650085,386.24583333333334,432.0020833333333,1.3994352736750653,1.4231103388357949,0.18976433466134654,1.2961537069215177,1.4914096437880104,12.666666666666666,12.5,2.6400183654090306,11.333333333333334,14.166666666666666,0.26714722598715884,0.2279877438484295,0.13694493640607788,0.19943963539302284,0.34506269485701885,0.1325903453877565,0.13157358416483042,0.00885438544772203,0.12781804633310262,0.13770400560243287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,25.0,12,-1.5350000000001351,-1.4950000000005446,3.1646247802858944,-3.1924166666666425,0.22509374999985232,21.8175,21.145,4.037048595649595,19.727781250000003,24.126916666666666,-23.352500000000134,-22.21000000000011,3.4714239284346613,-25.342989583333402,-21.601093750000192,-0.060534891928196805,-0.07182776292097369,0.10026799390249048,-0.11306323185424214,-0.004993183454447321,3.7704166666667973,3.175000000000267,1.66490985059423,2.926177083333612,4.67961458333342,0.2020186016528611,0.20022373890931816,0.011108527150615248,0.19619347242151075,0.20773313318748116,1.7072258925775754,1.7099155840047242,0.26420938208699096,1.5687471903218324,1.8439048679769805,411.1666666666667,411.5,44.94002737656109,388.6666666666667,434.6666666666667,1.911236605849986,1.9079061685490877,0.17925249828833634,1.8126773819866782,2.0056526933101644,14.833333333333334,14.5,3.40676688460784,13.083333333333334,16.75,0.23946802605649453,0.24168291653841362,0.05269165746383649,0.21266118409375737,0.26682883650927686,0.13450524682480902,0.13703276744570597,0.009296391547366495,0.12903409711078254,0.13912754929372867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,50.0,12,2.1412500000000585,1.8975000000001216,3.276794529164864,0.27373958333336224,3.7080104166667307,21.04458333333334,21.3775,3.386918321970131,19.220770833333336,22.797385416666668,-18.903333333333276,-19.607499999999188,3.097575542650138,-20.41637499999975,-17.137885416666546,0.0702830345644182,0.0758767454953381,0.11418395860786348,0.005508479545866627,0.12752255676048382,2.815833333333309,2.125000000000284,1.6507007235679645,1.9544062500001218,3.738833333333177,0.1906315384702358,0.1902557639659574,0.01102417661477061,0.18431550401550828,0.19615709917878454,1.3555375584981777,1.40026463878327,0.2082961696031301,1.2406876817004397,1.4664867190718949,390.5833333333333,390.0,46.463002551068584,363.07916666666665,414.5854166666667,2.5721836084564145,2.517810599478714,0.18568170045154717,2.4724876918621486,2.6738198667825075,18.083333333333332,17.5,3.91868097783688,16.083333333333332,20.25,0.26377175909984885,0.23519133378449256,0.07668756054147899,0.22794748495470407,0.30997971756421727,0.13278729402190356,0.13224419838606224,0.009047517473196817,0.12822759919532867,0.13831698257902908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,12,-12.839583333333358,-14.065000000000055,6.393122888319211,-16.100291666666593,-9.395229166666661,22.35083333333333,22.14,4.317187022573702,20.063375,24.628541666666667,-35.1904166666667,-34.53500000000027,8.81559915416814,-40.10190624999998,-30.587302083333395,-0.21152302171183032,-0.21076616249682797,0.06272454626694807,-0.24358093836536837,-0.17510885802065676,13.335833333333335,14.547500000000099,6.17337348226361,10.038645833333316,16.477124999999916,0.1676007638485372,0.171052692765695,0.012927311800395903,0.16061483734068843,0.17426746113185093,3.0636184484666855,3.1875612541743585,0.6198163228398087,2.711320483639732,3.3937580657991995,326.0,334.0,34.51218493649611,307.575,343.92083333333335,0.7688242108311613,0.7571676802780192,0.1166092364916946,0.7105415580654504,0.8352085143353605,13.0,11.0,3.7416573867739413,11.166666666666666,15.168749999999998,0.5075103552730761,0.5041927049646135,0.21052868497621177,0.39175236674721475,0.6126471835939276,0.13401534125334838,0.13416455199165583,0.005012766575318403,0.13129702610733565,0.13655915850821163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,1.0,12,-14.240833333333306,-14.775000000000162,6.317780764467581,-17.412854166666577,-10.63231250000013,22.03458333333334,21.295,4.62084086126665,19.664135416666667,24.59265625,-36.275416666666636,-35.88750000000016,10.350084641360622,-41.81339583333309,-30.470177083333468,-0.23007617248105092,-0.24414892223563445,0.06124670616271312,-0.25949389236920484,-0.19590313727469283,14.971666666666719,15.030000000000236,6.195736192713034,11.390687500000155,18.089572916666594,0.15870210410479005,0.16030226804855657,0.016503602900264255,0.1498952501071292,0.1681094844263094,3.6066389859462404,3.7184895987740187,1.1211076615678421,2.977788677038778,4.1874436771436745,305.0833333333333,301.0,39.17433838469755,285.8333333333333,328.0,0.7528960324355634,0.7189400521285838,0.09635242588961895,0.7048924847958298,0.8083297132927888,12.333333333333334,12.0,3.2844906435973886,10.75,14.166666666666666,0.5165035006923921,0.5414698154012452,0.1908574038655575,0.40819142514739537,0.6166886695271288,0.13468238399233068,0.13471038627735746,0.0068889643205415334,0.13085262750411858,0.13857657191297304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,5.0,12,-7.284166666666511,-5.184999999999846,5.988161743023186,-10.907541666666528,-4.2755208333332115,20.232916666666668,20.03,4.681670961571759,17.7468125,22.719322916666666,-27.517083333333172,-25.177500000000045,9.992621700383285,-33.30657291666654,-22.59703124999978,-0.19049503264235798,-0.18601836912097397,0.07701219807994324,-0.23329202510084918,-0.14806626589894814,8.029166666666557,5.997499999999917,6.025098955556014,5.019114583333376,11.788499999999877,0.16823596994556075,0.16731488367668987,0.015523425728081078,0.15969615355215236,0.1767328762385212,2.417336833061197,2.1602457644087503,0.8438595675257052,1.970419030744608,2.899972355425753,325.8333333333333,318.0,42.98378834637613,302.6666666666667,350.67083333333335,0.9066029539530844,0.9022589052997394,0.15142755672491653,0.8297820735592237,0.9918983492615118,11.833333333333334,10.5,3.0401355631656037,10.333333333333334,13.583333333333334,0.3040828601098737,0.2699489222569849,0.14930923011070504,0.23046368139267814,0.39261401934312185,0.1369253621308017,0.13516394924763162,0.007535966163444571,0.1330269788746171,0.14125980970726923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,10.0,12,-5.491666666666737,-4.72749999999985,2.102577782945001,-6.616562500000208,-4.4703437499998495,20.214583333333334,19.47,3.3287026262858666,18.659749999999995,22.081041666666668,-25.706250000000068,-24.54749999999977,3.8125833075847315,-27.74753125000017,-23.800968750000006,-0.16359335797982621,-0.16245133177416057,0.056552169878197465,-0.1935429196894239,-0.13450120692117434,6.390416666666689,5.78000000000015,1.9783251161404523,5.425395833333154,7.475489583333352,0.17237778662696335,0.16994470112729015,0.013780293529129189,0.16517599597355576,0.1797508342729187,2.2682142805785337,2.353010901925578,0.34345808703497516,2.085425586250886,2.4477941790686026,343.9166666666667,337.5,36.41792349263137,324.1645833333333,362.925,1.0553866203301479,1.0703735881841876,0.13534286488590425,0.9821097596293078,1.1224460613958878,12.166666666666666,11.0,3.4859023439441263,10.247916666666667,14.166666666666666,0.30824550390842503,0.290617692184293,0.1067532528223233,0.256163941095959,0.3675565392150285,0.13584410005086064,0.13295643241405627,0.006391100085937001,0.13264995282940092,0.13950899670231703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,25.0,12,-1.5262500000001478,-1.2575000000005545,2.491218326442042,-2.8301250000001743,-0.11077083333337644,20.580833333333334,17.985,4.347970181242013,18.3980625,22.93609375,-22.10708333333348,-21.91000000000039,4.8304975549925775,-24.686385416666855,-19.70027083333343,-0.04494058742651433,-0.04654479534016327,0.08727527344043622,-0.09074982532668298,0.0029812473099976615,3.738333333333447,3.612500000000196,1.9117856162300533,2.7187187500001753,4.727760416666744,0.18332544532726325,0.18347430058555628,0.011562777307930207,0.17762831076389954,0.18948279838823973,1.6784136139471315,1.7114858790595644,0.3585142359540715,1.4947969513367547,1.8810098270520061,374.5,373.5,36.47539643999151,354.16041666666666,393.5125,1.587604981175789,1.5742832319721982,0.13347182538641567,1.5174304952215465,1.6587767883000293,14.25,13.0,3.6711405213193253,12.5,16.25,0.24523996702644443,0.21506618133035046,0.09228032708150392,0.19497647950067343,0.2905724158489257,0.13471109956840122,0.13448690007252367,0.0072392211396651515,0.1308892431588674,0.1387751622557011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,50.0,12,2.994999999999957,1.8349999999999653,4.157265819130589,0.9877395833329891,5.0288541666667905,21.037083333333335,20.7025,4.411537795338148,18.63698958333333,23.327197916666666,-18.042083333333377,-18.552499999999462,4.083763559586542,-19.91792708333345,-15.629104166666465,0.07471411580039125,0.09212999555926796,0.1158675123482285,0.0157265278427852,0.1323810473000829,2.2479166666666948,2.0749999999999886,1.0825463633433994,1.6987395833332688,2.828864583333353,0.18295196097250202,0.18071772125256275,0.01060785580724391,0.1777903270968898,0.18859405288657236,1.371511957388349,1.3521544174883238,0.25584056625087964,1.2184074642052407,1.5043375856565941,370.0,375.0,28.460498941515414,352.6645833333333,383.7520833333333,2.2187228496959164,2.173761946133797,0.22606456662914942,2.0906856356791197,2.3314762525340287,15.75,17.0,3.8876260575878905,13.666666666666666,17.835416666666664,0.28489328059150587,0.26199135107502347,0.11954877383326079,0.22070434070716766,0.3479911820615329,0.1333493972778013,0.13273687174009519,0.00893444617846864,0.12913513832366405,0.13877348683433519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
