env,latency_ms,arm,seed,pnl_net,pnl_gross,fees,pnl_edge,pnl_inventory,pnl_realized,pnl_unrealized,pnl_vol_1s,sharpe_1s,sharpe_ann_247,max_drawdown,pnl_1s_q05,pnl_1s_cvar05,pnl_1s_worst,inv_mean,inv_std,inv_abs_mean,inv_max_abs,inv_q05,inv_q95,inv_final,n_fills,n_maker_fills,n_taker_fills,filled_qty,n_quotes,n_cancels,n_rejects,fill_rate_orders,fill_ratio_qty,cancel_rate,quote_to_trade,quote_lifetime_mean_s,quote_lifetime_median_s,avg_edge_ticks,pnl_per_lot,killed,kill_time_s,sigma_hat_final,n_sigma_clamped,n_offset_clamped,market_trades,mid_max_dev_ticks,diverged,market_spread_mean,mean_abs_inv,mean_abs_obi,mean_abs_ret,mean_abs_adverse,mean_abs_latency,mean_abs_h0,n_kept_by_queue,n_adverse_measured,ack_latency_ms
informed,0.0,as_gamma0.01,4200004,-4.065000000000666,-4.065000000000666,0.0,43.295,-47.36000000000067,-4.0399999999993295,-0.025000000001336176,0.29625391851662564,-0.07840764282505737,-440.3131960160262,10.065000000000907,-0.5060000000000497,-1.0888888888888966,-1.8199999999999932,-0.3626499143346659,3.0140274852018125,2.001713306681896,28.0,-5.0,4.0,-1.0,716,716,0,2557.0,2649,2282,0,0.25066062665156663,0.1930539826349566,0.8614571536428841,6.886871508379889,0.1317726027340385,0.093707814,1.6931951505670708,-0.0015897536175207923,0.0,nan,6.330119460201575,0.0,9.0,7428.0,72.5,0.0,1.8555045871559632,,,,,,,,,
informed,0.0,as_gamma0.01,4200005,-9.449999999999363,-9.449999999999363,0.0,43.38,-52.829999999999366,-9.094285714284984,-0.35571428571437913,0.3614386960944862,-0.1494029294137334,-839.0008801960128,14.12999999999954,-0.6859999999997513,-1.2849999999999981,-2.5600000000000023,-0.2752712735579669,3.470633861147139,2.0925185608223873,20.0,-6.0,5.0,6.0,683,683,0,2516.0,2617,2230,0,0.2353840275124188,0.192281238058846,0.8521207489491784,7.096632503660322,0.1332870951418738,0.1,1.7241653418124006,-0.003755961844196885,0.0,nan,5.108554239526118,0.0,21.0,7304.0,58.5,0.0,1.8418338108882522,,,,,,,,,
informed,0.0,as_gamma0.01,4200006,-4.979999999999947,-4.979999999999947,0.0,38.045,-43.02499999999995,-4.966931818181942,-0.013068181818004732,0.33928451957270916,-0.08387397955256296,-471.010461081857,9.339999999999833,-0.42000000000005855,-1.083333333333387,-2.875,-0.009137635636778984,3.2393438885059784,2.2341519131924614,18.0,-5.0,5.0,-1.0,649,649,0,2287.0,2437,2102,0,0.23922855970455478,0.18768978251949117,0.8625359048009849,6.993836671802773,0.1430441590911704,0.1,1.6635330126803674,-0.0021775251421075415,0.0,nan,5.458670319359317,0.0,11.0,7161.0,77.5,0.0,1.8204245553643144,,,,,,,,,
informed,0.0,as_gamma0.01,4200007,2.1849999999990786,2.1849999999990786,0.0,37.745,-35.56000000000092,2.183333333332649,0.0016666666664297836,0.18717107108797607,0.06670750032648132,374.60879588649476,2.540000000000049,-0.4124999999999261,-0.5416666666666762,-0.9200000000000159,0.021701884637350087,3.7132494131289744,2.431753283837807,17.0,-6.0,6.0,1.0,621,621,0,2207.0,2403,2083,0,0.23928422804827298,0.1836870578443612,0.8668331252600916,7.223832528180354,0.14532571447147022,0.1,1.7102401449932034,0.0009900317172628359,0.0,nan,3.8760462866997076,0.0,0.0,6986.0,22.0,0.0,1.7979393245563824,,,,,,,,,
informed,0.0,as_gamma0.01,4200008,2.6099999999997863,2.6099999999997863,0.0,36.11,-33.50000000000021,2.600000000000131,0.009999999999655174,0.1931487978944691,0.07721655985885673,433.6244405749501,2.049999999999841,-0.33150000000001967,-0.5383333333333064,-1.1100000000000705,0.029697315819531698,3.783433163001824,2.414620217018846,24.0,-6.0,5.0,-6.0,574,574,0,2078.0,2314,1997,0,0.226447709593777,0.17960242005185825,0.8630077787381158,7.510452961672474,0.15106889879368512,0.1,1.7377285851780557,0.0012560153994224188,0.0,nan,2.6472493284481873,0.0,0.0,7171.0,30.5,0.0,1.7854691075514875,,,,,,,,,
informed,0.0,as_gamma0.01,4200009,2.1200000000014825,2.1200000000014825,0.0,41.63,-39.50999999999852,2.4900000000003377,-0.36999999999885524,0.28958965929701413,0.04183259078967773,234.91895795580697,5.129999999999427,-0.31000000000009315,-0.8077777777777853,-2.759999999999991,-0.11593375214163336,3.1481109842068205,2.1364934323243863,21.0,-5.0,5.0,-12.0,664,664,0,2428.0,2537,2175,0,0.2408356326369728,0.19140717382735514,0.8573117855735121,7.096385542168675,0.13761184587810651,0.1,1.7145799011532126,0.0008731466227353717,0.0,nan,3.1646051788463363,0.0,0.0,7260.0,29.5,0.0,1.840870062965083,,,,,,,,,
informed,0.0,as_gamma0.01,4200010,-3.8500000000007617,-3.8500000000007617,0.0,31.560000000000002,-35.410000000000764,-3.902857142857263,0.05285714285650123,0.2352523712121165,-0.09351659193338349,-525.1604051736074,7.115000000000407,-0.25150000000006534,-0.816111111111141,-1.4600000000001927,-0.13135351227869788,3.200673534572817,2.251284980011422,17.0,-6.0,5.0,2.0,502,502,0,1802.0,2208,1944,0,0.20969202898550723,0.1632246376811594,0.8804347826086957,8.270916334661354,0.15810312481822306,0.1,1.751387347391787,-0.002136514983352254,0.0,nan,2.4923139864712787,0.0,6.0,7006.0,47.0,0.0,1.7268041237113403,,,,,,,,,
informed,0.0,as_gamma0.01,4200011,0.9799999999988813,0.9799999999988813,0.0,39.645,-38.66500000000112,0.8600000000005602,0.11999999999832112,0.4312949093724316,0.0129841551066347,72.91501984476281,8.514999999999631,-0.18449999999997999,-1.152222222222248,-3.765000000000029,-0.251284980011422,3.3133889481033556,2.3415191319246147,14.0,-6.0,5.0,-6.0,654,654,0,2370.0,2546,2204,0,0.23527101335428122,0.1861743912018853,0.8656716417910447,7.2629969418960245,0.1365226536383648,0.1,1.6727848101265823,0.00041350210970416936,0.0,nan,3.6023087354176626,2.0,15.0,7210.0,40.5,0.0,1.8272884283246977,,,,,,,,,
informed,0.0,as_gamma0.01,4200012,-2.060000000000059,-2.060000000000059,0.0,38.64,-40.70000000000006,-2.0600000000008527,7.935874180020619e-13,0.21454376689760604,-0.05486725968155013,-308.1176476753358,6.130000000000223,-0.39650000000001445,-0.703888888888885,-1.1600000000000676,0.07881210736721873,3.4824454874298074,2.4089091947458594,17.0,-6.0,5.0,0.0,659,659,0,2290.0,2459,2125,0,0.24278161854412364,0.1862545750305002,0.8641724278161854,6.955993930197269,0.14156076994871794,0.1,1.6873362445414848,-0.0008995633187773184,0.0,nan,5.231203611346729,0.0,6.0,7082.0,37.5,0.0,1.8151549942594718,,,,,,,,,
informed,0.0,as_gamma0.01,4200013,-4.040000000000262,-4.040000000000262,0.0,45.935,-49.975000000000264,-4.040000000000329,6.661338147750939e-14,0.42035243638137,-0.05491990122491162,-308.41326638501215,7.620000000000346,-0.30649999999985766,-1.303888888888862,-4.044999999999931,0.2107367218732153,3.7164826617384024,2.5910908052541406,30.0,-5.0,5.0,1.0,754,754,0,2673.0,2679,2278,0,0.2553191489361702,0.19955207166853303,0.8503172825681224,6.574270557029178,0.12993281202241314,0.092578357,1.7184811073699962,-0.0015114104002993873,0.0,nan,7.753327522110657,0.0,7.0,7402.0,117.5,0.0,1.8581275129236072,,,,,,,,,
informed,0.0,as_gamma0.01,4200014,8.250000000000227,8.250000000000227,0.0,37.34,-29.089999999999776,8.307500000000418,-0.057500000000191065,0.2108558290016731,0.22357862889569144,1255.5487845692794,1.7550000000002228,-0.16249999999995735,-0.5088888888888997,-1.5200000000003797,0.6402055968018275,3.5826960171862265,2.562535693889206,22.0,-5.0,6.0,-3.0,596,596,0,2087.0,2287,1979,0,0.23393091386095322,0.1825098382160035,0.8653257542632269,7.157718120805369,0.15268577824201313,0.1,1.7891710589362722,0.003953042644945006,0.0,nan,3.787051683985383,0.0,0.0,7088.0,88.5,0.0,1.8322839152833428,,,,,,,,,
informed,0.0,as_gamma0.01,4200015,0.9399999999997419,0.9399999999997419,0.0,39.15,-38.21000000000026,0.859999999999741,0.08000000000000096,0.2735116553563401,0.019638755666295173,110.28520896231834,4.309999999999945,-0.2460000000000832,-0.8344444444444592,-2.3799999999999955,-0.327812678469446,3.4724859241977217,2.141633352370074,28.0,-5.0,4.5,2.0,657,657,0,2330.0,2531,2185,0,0.2342947451600158,0.18411694982220467,0.8632951402607665,7.178082191780822,0.13817813460814554,0.1,1.6802575107296138,0.000403433476394739,0.0,nan,2.8443886587164613,0.0,0.0,7469.0,42.0,0.0,1.8524871355060035,,,,,,,,,
informed,0.0,as_gamma0.01,4200016,2.2799999999996317,2.2799999999996317,0.0,42.31,-40.03000000000037,2.1900000000002193,0.08999999999941233,0.29181255652302357,0.04464705557501049,250.7241261773466,5.959999999999923,-0.2509999999999266,-0.8972222222222115,-2.015000000000029,-0.14563106796116504,4.248281412706511,2.749857224443175,27.0,-6.0,6.0,-10.0,701,701,0,2514.0,2513,2141,0,0.2502984480700358,0.20007958615200955,0.8519697572622363,6.639087018544936,0.13900908282835525,0.1,1.682975338106603,0.0009069212410499728,0.0,nan,4.536306656398974,0.0,0.0,7314.0,45.5,0.0,1.84954233409611,,,,,,,,,
informed,0.0,as_gamma0.01,4200017,4.910000000000764,4.910000000000764,0.0,40.785000000000004,-35.87499999999924,5.045384615385261,-0.1353846153844973,0.24411097707747717,0.11493601473006396,645.4452928275809,2.9599999999995816,-0.18150000000008498,-0.6672222222222027,-2.0099999999999056,0.40605368360936606,3.464950212050611,2.5077098800685325,13.0,-5.0,6.0,-12.0,669,669,0,2366.0,2457,2120,0,0.24786324786324787,0.1925925925925926,0.8628408628408628,6.841554559043348,0.1416729884403259,0.1,1.723795435333897,0.0020752324598481676,0.0,nan,3.074350543170398,0.0,0.0,7194.0,75.0,0.0,1.865097588978186,,,,,,,,,
informed,0.0,as_gamma0.01,4200018,-5.720000000000482,-5.720000000000482,0.0,40.155,-45.87500000000048,-5.700000000000239,-0.020000000000242935,0.4058090238957273,-0.0805445723506524,-452.3135346969776,10.95000000000033,-0.5085000000000419,-1.3627777777777794,-2.589999999999989,-0.29697315819531694,3.045774329551577,2.129069103369503,15.0,-5.0,4.0,-5.0,674,674,0,2411.0,2620,2270,0,0.23435114503816795,0.18404580152671757,0.8664122137404581,7.255192878338279,0.13328842459587473,0.1,1.6654914973040231,-0.002372459560348603,0.0,nan,5.214844317195349,1.0,16.0,7312.0,66.5,0.0,1.8578796561604585,,,,,,,,,
informed,0.0,as_gamma0.01,4200019,1.8050000000000068,1.8050000000000068,0.0,33.410000000000004,-31.604999999999997,1.796666666666536,0.00833333333347075,0.2284405870379274,0.045150845775813464,253.55325692843994,2.669999999999959,-0.22050000000017458,-0.6427777777777521,-2.109999999999843,-0.14848657909765847,3.6989350875741462,2.639634494574529,24.0,-6.0,5.0,5.0,567,567,0,1933.0,2183,1902,0,0.22812643151626202,0.1770957398076042,0.8712780577187357,7.204585537918871,0.16018174797065568,0.1,1.7284014485256078,0.0009337816864976755,0.0,nan,4.006329721941566,0.0,0.0,7053.0,39.0,0.0,1.812,,,,,,,,,
informed,0.0,as_gamma0.01,4200020,-1.075000000000415,-1.075000000000415,0.0,39.035000000000004,-40.11000000000042,-0.9780000000008765,-0.09699999999953846,0.3378253768171809,-0.018183527835399442,-102.1130972386842,8.455000000000382,-0.35150000000000425,-1.1672222222222137,-2.670000000000016,0.1387778412335808,4.2176153523268205,2.7589948600799543,21.0,-6.0,7.0,-1.0,619,619,0,2201.0,2362,2031,0,0.23581710414902624,0.1863674851820491,0.8598645215918713,7.096930533117932,0.14778517574194916,0.1,1.7735120399818265,-0.0004884143571105929,0.0,nan,6.546587552275098,0.0,31.0,7226.0,38.5,0.0,1.8002289639381797,,,,,,,,,
informed,0.0,as_gamma0.01,4200021,8.43500000000023,8.43500000000023,0.0,36.72,-28.28499999999977,8.389999999999898,0.04500000000033211,0.15164629141903752,0.3178448978142985,1784.9191450157414,1.1799999999998931,-0.16599999999996268,-0.3616666666666409,-0.7699999999999818,0.173043974871502,3.3535755934186473,2.4197601370645345,14.0,-6.0,6.0,1.0,615,615,0,2175.0,2431,2121,0,0.2332373508844097,0.17893870835047307,0.8724804607157548,7.401626016260162,0.14359131864965008,0.1,1.6882758620689655,0.0038781609195403357,0.0,nan,3.022920755976991,0.0,0.0,7191.0,38.0,0.0,1.847254004576659,,,,,,,,,
informed,0.0,as_gamma0.01,4200022,6.440000000000623,6.440000000000623,0.0,40.15,-33.709999999999376,6.485833333333393,-0.04583333333277029,0.16056845856226157,0.22918573379549567,1287.036560376269,1.8299999999996146,-0.2505000000000137,-0.3677777777777749,-0.720000000000141,-0.3586521987435751,3.6522734460187976,2.5128498001142203,17.0,-7.0,6.0,-10.0,639,639,0,2290.0,2475,2142,0,0.23797979797979799,0.18505050505050505,0.8654545454545455,7.225352112676056,0.14119729714759402,0.1,1.7532751091703056,0.00281222707423608,0.0,nan,4.373337468102528,0.0,0.0,7233.0,51.0,0.0,1.7916428162564395,,,,,,,,,
informed,0.0,as_gamma0.01,4200023,8.97500000000025,8.97500000000025,0.0,36.67,-27.69499999999975,8.969999999999935,0.005000000000315197,0.18095509245224445,0.28341680574284167,1591.5815734917492,1.440000000000225,-0.1869999999999663,-0.4066666666666394,-0.810000000000116,0.336950314106225,3.936184212335878,2.778983438035408,17.0,-5.0,7.0,7.0,578,578,0,2027.0,2209,1912,0,0.23585332729741965,0.1835219556360344,0.8655500226346763,7.129757785467128,0.15809055431898505,0.1,1.8090774543660582,0.0044277257030094965,0.0,nan,2.8566330699579803,0.0,0.0,7110.0,47.5,0.0,1.7813394390383515,,,,,,,,,
informed,0.0,adaptive_off,4200000,13.714999999997872,13.714999999997872,0.0,41.46,-27.74500000000213,15.071316636179578,-1.356316636181706,0.7408945775487579,0.10577946032579626,594.0249007717536,16.17000000000189,-1.1415000000000872,-1.882222222222582,-3.2700000000004366,-0.047972587093089665,28.12850874416522,23.184466019417474,50.0,-47.0,42.0,25.0,595,595,0,2017.0,2059,1743,0,0.25012141816415734,0.19803632793323514,0.8465274405050995,6.389915966386555,0.16660763031307735,0.1,2.0555280118988595,0.0067997025285066294,0.0,nan,3.2516418387199857,0.0,0.0,7282.0,65.5,0.0,1.9451114922813035,0.0,0.0,0.0,0.0,0.0,1.7691513966192356,0.0,594.0,0.0
informed,0.0,adaptive_off,4200001,-10.000000000001364,-10.000000000001364,0.0,38.58,-48.58000000000136,-10.278788947677631,0.27878894767626683,1.0625856866829317,-0.05377717567535424,-301.9960713161919,27.1299999999992,-2.066499999999735,-3.127222222222321,-5.280000000001564,-14.625356938892061,26.009599709940524,25.180468303826384,50.0,-50.0,43.0,-10.0,531,531,0,1820.0,1968,1666,0,0.23373983739837398,0.18778373916632274,0.8465447154471545,6.8436911487758945,0.17138531566174975,0.1,2.11978021978022,-0.005494505494506244,0.0,nan,3.0861418259963513,0.0,0.0,7299.0,80.0,0.0,1.9439679817038307,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,530.0,0.0
informed,0.0,adaptive_off,4200002,10.319999999998345,10.319999999998345,0.0,40.58,-30.260000000001654,10.063706983807329,0.25629301619101597,0.8576324496655078,0.0687607244740087,386.1390709204248,10.870000000000346,-1.523999999999978,-2.377222222222132,-3.800000000000182,2.0171330668189604,26.14146252270158,22.185037121644775,50.0,-45.0,40.0,-23.0,572,572,0,1995.0,2006,1682,0,0.24675972083748754,0.1999599077879122,0.8384845463609173,6.4475524475524475,0.1712034616227545,0.1,2.0340852130325815,0.005172932330826238,0.0,nan,3.055265013078451,0.0,0.0,7307.0,30.5,0.0,1.921264367816092,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,568.0,0.0
informed,0.0,adaptive_off,4200003,5.609999999999673,5.609999999999673,0.0,28.87,-23.26000000000033,8.114114691707414,-2.5041146917077413,0.6817474986300637,0.04702201756743979,264.06118194927376,10.979999999999563,-1.0490000000002055,-1.732222222222188,-3.555000000000291,-3.162193032552827,26.712783075835205,23.333523700742433,50.0,-39.0,45.0,-46.0,428,428,0,1430.0,1789,1569,0,0.20905533817775293,0.1611267605633803,0.8770262716601454,7.845794392523365,0.19417145623391163,0.1,2.018881118881119,0.003923076923076694,0.0,nan,2.6473606636809905,0.0,0.0,6985.0,38.5,0.0,1.859437751004016,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,425.0,0.0
informed,0.0,adaptive_off,4200004,-5.540000000000873,-5.540000000000873,0.0,39.575,-45.115000000000876,-4.934782846386898,-0.6052171536139754,1.034690440209397,-0.030595762391253157,-171.81638725063607,20.57999999999811,-1.8084999999999125,-2.763888888888889,-4.490000000000691,5.366076527698458,34.59370397375075,32.07538549400343,50.0,-50.0,50.0,-38.0,566,566,0,1900.0,1881,1569,0,0.25465178096757046,0.20578360229611178,0.8341307814992025,6.095406360424028,0.1706707425332624,0.1,2.082894736842105,-0.0029157894736846703,0.0,nan,3.017799472340875,0.0,0.0,7307.0,59.5,0.0,1.9890992541594952,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,565.0,0.0
informed,0.0,adaptive_off,4200005,11.549999999998136,11.549999999998136,0.0,39.505,-27.955000000001867,11.4106078226914,0.13939217730673548,0.9753480074475716,0.06766815484937265,380.0035360929476,14.4300000000012,-1.639999999999145,-2.366666666666333,-3.909999999998945,24.283837806967448,23.777427069409413,30.489434608794973,50.0,-29.0,50.0,20.0,530,530,0,1870.0,1966,1654,0,0.23652085452695829,0.19342159702110054,0.8413021363173957,6.830188679245283,0.16794779753105907,0.1,2.1125668449197863,0.006176470588234297,0.0,nan,2.7510594373759716,0.0,0.0,7268.0,51.5,0.0,1.9415472779369627,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,526.0,0.0
informed,0.0,adaptive_off,4200006,9.339999999996564,9.339999999996564,0.0,38.405,-29.065000000003437,9.083135327371439,0.2568646726251256,0.6728980079209985,0.07931577734388984,445.41300004012845,9.290000000001669,-1.0354999999996608,-1.823333333333494,-2.5650000000005093,-18.98286693318104,13.676391385505292,19.439748715019988,50.0,-45.0,0.0,-5.0,552,552,0,1867.0,1950,1662,0,0.24307692307692308,0.1928121449963854,0.8523076923076923,6.543478260869565,0.17812595369455853,0.1,2.057043385109802,0.0050026780931958035,0.0,nan,2.7738432916430313,0.0,0.0,7307.0,73.5,0.0,1.9358166189111747,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,550.0,0.0
informed,0.0,adaptive_off,4200007,12.510000000001128,12.510000000001128,0.0,38.13,-25.619999999998875,13.169146478811662,-0.6591464788105341,1.16583208337815,0.06131733317767477,344.3392757372023,11.729999999999563,-1.716999999999325,-3.095000000000002,-6.119999999999436,10.726442033123929,29.08162134440481,26.181610508280983,50.0,-50.0,49.0,30.0,542,542,0,1872.0,1890,1582,0,0.24656084656084656,0.20103092783505155,0.837037037037037,6.405904059040591,0.17514559807627117,0.1,2.0368589743589745,0.00668269230769291,0.0,nan,2.919391044277329,0.0,0.0,7057.0,24.0,0.0,1.8880597014925373,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,540.0,0.0
informed,0.0,adaptive_off,4200008,20.949999999998,20.949999999998,0.0,37.305,-16.355000000002,21.228324514991556,-0.2783245149935567,0.7921258887609289,0.1511303789117858,848.7017050395912,8.125,-1.1414999999996325,-1.6772222222221242,-3.25,13.801827527127356,21.60956482486392,22.401484865790977,50.0,-30.0,43.0,-27.0,528,528,0,1799.0,1908,1625,0,0.2389937106918239,0.18926880589163597,0.8516771488469602,6.691287878787879,0.17954032295487934,0.1,2.0736520289049474,0.011645358532516954,0.0,nan,2.3685567331071598,0.0,0.0,7045.0,29.0,0.0,1.852637614678899,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,525.0,0.0
informed,0.0,adaptive_off,4200009,23.100000000003547,23.100000000003547,0.0,36.480000000000004,-13.379999999996457,26.85735042735142,-3.7573504273478733,0.7208932438062985,0.18310616881781766,1028.2679021777408,4.1150000000002365,-0.908000000000129,-1.2894444444447497,-2.1400000000003274,13.324957167332952,20.34996634944728,19.728155339805824,50.0,-20.0,48.0,-37.0,517,517,0,1727.0,1939,1680,0,0.23104693140794225,0.18098931041710334,0.8664259927797834,7.0,0.17814933476406816,0.1,2.1123335263462653,0.013375796178346003,0.0,nan,2.6934172564036936,0.0,0.0,7121.0,27.5,0.0,1.9268153230417382,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,516.0,0.0
informed,0.0,adaptive_off,4200010,13.660000000002867,13.660000000002867,0.0,36.25,-22.589999999997133,13.619999999996487,0.04000000000637982,0.7421587780847961,0.10517579952175779,590.6349274431478,9.550000000000637,-0.8190000000000052,-2.1305555555554494,-3.7049999999999272,-1.9600228440890919,19.977388725953983,15.607081667618504,50.0,-38.0,34.0,2.0,502,502,0,1738.0,1900,1631,0,0.2336842105263158,0.18352692713833157,0.858421052631579,7.03386454183267,0.18359079164699682,0.1,2.0857307249712314,0.007859608745686345,0.0,nan,2.43555027633325,0.0,0.0,6947.0,46.5,0.0,1.835812356979405,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,499.0,0.0
informed,0.0,adaptive_off,4200011,17.94999999999891,17.94999999999891,0.0,44.415,-26.46500000000109,20.671207599248074,-2.7212075992491656,0.9002762757854904,0.11393327951681148,639.8142404123192,8.019999999998618,-1.6405000000000654,-2.157222222222016,-3.3699999999989814,-22.4346087949743,20.7000037619221,26.790976584808682,50.0,-50.0,17.0,-50.0,645,645,0,2108.0,2023,1696,0,0.26940187839841817,0.21139189731247493,0.8383588729609491,5.765891472868217,0.16785473815578633,0.1,2.1069734345351043,0.008515180265654131,0.0,nan,3.5408992441325,0.0,0.0,7256.0,28.5,0.0,1.9982768523836876,0.0,0.0,0.0,0.0,0.0,1.7691513966192356,0.0,642.0,0.0
informed,0.0,adaptive_off,4200012,0.5599999999940337,0.5599999999940337,0.0,43.87,-43.310000000005964,4.300800000001911,-3.7408000000078774,0.9104808253517926,0.003514626459848275,19.73706074535539,11.195000000001528,-1.540499999999701,-2.8255555555554364,-4.110000000000127,-2.0445459737292975,30.69896321256955,26.25699600228441,50.0,-48.0,49.0,-42.0,612,612,0,2108.0,1980,1649,0,0.2681818181818182,0.2160943106099436,0.8328282828282828,5.9297385620915035,0.16922022604651163,0.1,2.0811195445920303,0.00026565464895352643,0.0,nan,3.4159378340905695,0.0,0.0,7188.0,37.5,0.0,1.9649626651349799,0.0,0.0,0.0,0.0,0.0,1.7691513966192356,0.0,609.0,0.0
informed,0.0,adaptive_off,4200013,4.9800000000071805,4.9800000000071805,0.0,45.84,-40.85999999999282,4.923333333333402,0.05666666667377829,0.9933065743962919,0.02864890215236868,160.8834191993915,16.699999999995043,-1.8739999999994323,-2.6388888888887374,-4.864999999999782,2.621359223300971,33.00942150578833,29.45631067961165,50.0,-48.0,46.0,-2.0,651,651,0,2206.0,2123,1767,0,0.2675459255770137,0.21124198027386767,0.832312764955252,5.975422427035331,0.15825789929467232,0.1,2.0779691749773344,0.002257479601091197,0.0,nan,3.8740525858666075,0.0,0.0,7434.0,86.5,0.0,1.978711162255466,0.0,0.0,0.0,0.0,0.0,1.7691513966192356,0.0,649.0,0.0
informed,0.0,adaptive_off,4200014,-2.0150000000035106,-2.0150000000035106,0.0,40.18,-42.19500000000351,-2.1479543864424726,0.13295438643896196,0.789926061265281,-0.014576409462757213,-81.85663037090772,21.515000000003965,-1.504500000000098,-1.9411111111114425,-2.910000000000764,4.857795545402627,29.080321534774185,25.632210165619647,50.0,-32.0,50.0,-17.0,565,565,0,1925.0,1888,1573,0,0.2552966101694915,0.20685579196217493,0.833156779661017,6.125663716814159,0.17878471715482502,0.1,2.0872727272727274,-0.0010467532467550705,0.0,nan,2.95500329806142,0.0,0.0,7144.0,79.0,0.0,1.8998282770463653,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,555.0,0.0
informed,0.0,adaptive_off,4200015,31.43499999999858,31.43499999999858,0.0,46.14,-14.70500000000142,32.21757062259852,-0.7825706225999411,0.632661550206717,0.2839252225299153,1594.4366857277346,5.1200000000008,-0.88400000000006,-1.3577777777776987,-1.889999999999418,-1.4945745288406624,25.371142252553952,21.999428897772702,50.0,-44.0,34.0,-39.0,619,619,0,2217.0,2108,1747,0,0.2528462998102467,0.21144492131616596,0.8287476280834914,6.22778675282714,0.16433193996153847,0.1,2.081190798376184,0.014179070816417944,0.0,nan,2.5260551884752633,0.0,0.0,7589.0,42.0,0.0,1.9799311926605505,0.0,0.0,0.0,0.0,0.0,1.7691513966192356,0.0,618.0,0.0
informed,0.0,adaptive_off,4200016,18.80000000000166,18.80000000000166,0.0,41.12,-22.319999999998338,18.537258338253046,0.26274166174861335,0.7412871023729902,0.1449216789077851,813.8355562386912,11.030000000000655,-0.9195000000000162,-2.010000000000117,-5.960000000000036,10.024557395773844,17.880368108519555,17.01713306681896,50.0,-21.0,45.0,8.0,584,584,0,2000.0,1972,1659,0,0.25760649087221094,0.20456172650097168,0.8412778904665315,6.217465753424658,0.17614371921472083,0.1,2.056,0.00940000000000083,0.0,nan,3.2830020553235206,0.0,0.0,7248.0,35.5,0.0,1.972461273666093,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,580.0,0.0
informed,0.0,adaptive_off,4200017,19.37499999999794,19.37499999999794,0.0,39.04,-19.66500000000206,19.36333333333255,0.011666666665387737,0.9393143308558496,0.11786713145683342,661.9055424583406,12.270000000001346,-1.1165000000002692,-2.4683333333335518,-4.1800000000012005,13.691033695031411,24.54855500753039,24.937178754997145,50.0,-36.0,50.0,-1.0,550,550,0,1885.0,1993,1696,0,0.24234821876567988,0.19021190716448033,0.8509784244856999,6.707272727272727,0.16973029388397792,0.1,2.071087533156499,0.010278514588858324,0.0,nan,3.297153911452707,0.0,0.0,7228.0,74.0,0.0,1.9971280873061459,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,547.0,0.0
informed,0.0,adaptive_off,4200018,20.709999999999695,20.709999999999695,0.0,40.885,-20.175000000000303,20.43368421052731,0.27631578947238467,0.8259150948144341,0.14328695272174988,804.6554369843699,8.574999999998909,-0.9280000000004519,-2.1533333333330926,-5.765000000000327,16.11707595659623,21.408498654429756,23.24328954882924,50.0,-24.0,47.0,9.0,556,556,0,1947.0,1951,1636,0,0.2450025627883137,0.20113636363636364,0.8385443362378268,6.451438848920863,0.17488203478193948,0.1,2.0998972778633798,0.010636877247046582,0.0,nan,3.0222082087064175,0.0,0.0,7319.0,41.0,0.0,1.9346330275229358,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,550.0,0.0
informed,0.0,adaptive_off,4200019,11.72000000000071,11.72000000000071,0.0,35.86,-24.13999999999929,12.10827876216764,-0.38827876216693014,0.9646360306315866,0.06942662978033662,389.87859022120875,12.089999999999236,-1.1975000000001272,-2.647777777777618,-4.589999999999236,6.974871501998858,26.50343872117127,23.547115933752142,50.0,-43.0,46.0,-24.0,528,528,0,1748.0,1941,1669,0,0.23802163833075735,0.1820454072068319,0.859866048428645,6.837121212121212,0.17506095303249097,0.1,2.051487414187643,0.006704805491991253,0.0,nan,3.1923246645773844,0.0,0.0,7230.0,37.5,0.0,1.934021801491681,0.0,0.0,0.0,0.0,0.0,1.7691513966192358,0.0,523.0,0.0
