fundamental_sigma,flow_intensity_x,n,pnl_net_mean,pnl_net_median,pnl_net_std,pnl_net_ci_lo,pnl_net_ci_hi,pnl_edge_mean,pnl_edge_median,pnl_edge_std,pnl_edge_ci_lo,pnl_edge_ci_hi,pnl_inventory_mean,pnl_inventory_median,pnl_inventory_std,pnl_inventory_ci_lo,pnl_inventory_ci_hi,sharpe_1s_mean,sharpe_1s_median,sharpe_1s_std,sharpe_1s_ci_lo,sharpe_1s_ci_hi,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_ci_lo,max_drawdown_ci_hi,fill_rate_orders_mean,fill_rate_orders_median,fill_rate_orders_std,fill_rate_orders_ci_lo,fill_rate_orders_ci_hi,adverse_cost_500ms_mean,adverse_cost_500ms_median,adverse_cost_500ms_std,adverse_cost_500ms_ci_lo,adverse_cost_500ms_ci_hi,n_fills_mean,n_fills_median,n_fills_std,n_fills_ci_lo,n_fills_ci_hi,inv_abs_mean_mean,inv_abs_mean_median,inv_abs_mean_std,inv_abs_mean_ci_lo,inv_abs_mean_ci_hi,inv_max_abs_mean,inv_max_abs_median,inv_max_abs_std,inv_max_abs_ci_lo,inv_max_abs_ci_hi,pnl_vol_1s_mean,pnl_vol_1s_median,pnl_vol_1s_std,pnl_vol_1s_ci_lo,pnl_vol_1s_ci_hi,quote_lifetime_mean_s_mean,quote_lifetime_mean_s_median,quote_lifetime_mean_s_std,quote_lifetime_mean_s_ci_lo,quote_lifetime_mean_s_ci_hi,killed_mean,killed_median,killed_std,killed_ci_lo,killed_ci_hi,diverged_mean,diverged_median,diverged_std,diverged_ci_lo,diverged_ci_hi,strategy
0.02,2.0,12,2.777500000000019,2.7200000000001054,1.8133476074525912,1.7390416666667528,3.6780937499999236,4.661250000000001,4.734999999999999,0.7478214571795743,4.239958333333334,5.048833333333334,-1.8837499999999812,-1.2724999999998126,1.7450346766545313,-2.9126562499999116,-1.0477604166668069,0.19417261228092664,0.20500038231306117,0.1298899102975484,0.11965527418954576,0.2612078743136857,0.9487499999999945,0.8875000000001023,0.3618834882816464,0.7618541666666788,1.1541770833333256,0.15724288007266454,0.15555429134903478,0.024425816989490687,0.1434884749945881,0.16995321405895522,0.8525166030915722,0.7786520004985666,0.4176452321460679,0.6429020814538207,1.0965526993555883,55.25,55.5,10.471823666825703,49.581250000000004,60.75208333333333,4.670214306400232,4.893570807993049,0.8781151975353523,4.158418404286128,5.128542209672749,13.166666666666666,13.0,2.0816659994661326,12.083333333333334,14.25,0.12541284470194655,0.1279908108707233,0.02216016959601607,0.11339611969410329,0.13727693812528496,0.7201231148330165,0.6972352416024996,0.11013083941825194,0.6676692937234546,0.7855405246529703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.03,0.5,12,14.863749999999902,13.312499999999716,6.891953518085572,11.07349999999995,18.649531249999825,45.415,45.2425,4.162140511367154,43.21482291666667,47.681947916666665,-30.551250000000106,-29.717500000000786,9.38479309720076,-35.84786458333324,-25.56883333333378,0.2530868979072047,0.2277036655331182,0.15862902880537882,0.16912612755436324,0.34030940452923725,4.982500000000063,3.855000000000018,2.978675346220656,3.490395833333277,6.757145833333495,0.3687646361719694,0.36502968845814454,0.021572746309962417,0.35788236260587575,0.38159928013322536,1.5349152993162605,1.3912513811562022,0.39858334618022023,1.3266286703835,1.7678334416138894,392.8333333333333,393.5,25.665092434997575,378.83124999999995,406.8375,9.11265566174341,9.327541268462207,1.4717128305717682,8.225725818129163,9.863593252244426,30.166666666666668,28.0,4.468746688915917,27.916666666666668,32.583333333333336,0.583393983972632,0.5779350099915124,0.1548815219892191,0.5033390668378727,0.6698782700228505,0.25023345514157197,0.24973275292929364,0.015221803072104691,0.241789832926105,0.25850633042556154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.03,1.0,12,8.453333333332992,8.492499999999524,3.004694307045233,6.879218749999405,10.01920833333311,21.820833333333336,21.277500000000003,3.096930909885795,20.097916666666666,23.38280208333334,-13.36750000000034,-14.117500000000211,3.767968767965736,-15.204072916667123,-11.252020833333642,0.2393485806463779,0.22420988094617583,0.12302291879188307,0.17532150822350445,0.3056864982956141,2.723333333333405,2.9349999999999454,1.1732963148430704,2.108500000000125,3.346802083333452,0.2706663616207806,0.26116802005805084,0.032216852666123584,0.254167670750965,0.2890851012031276,1.4420734685434924,1.4641990512680167,0.2929295425382214,1.2942066327282946,1.5825717671613466,209.83333333333334,203.0,28.53334041347972,195.07916666666668,224.59375,6.9378077034462775,6.892267593397046,0.951766790563626,6.454220967274833,7.448296770923834,25.25,24.5,2.70100991213556,23.914583333333333,26.916666666666668,0.33840029913688535,0.31543647291969534,0.08437245638305717,0.29340727054981103,0.38331152589682854,0.34269301094642973,0.3362153388857064,0.03202717134923813,0.32734653032014194,0.36210034052853973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.03,2.0,12,2.7008333333333105,3.2350000000000705,2.7184711891172726,1.1541562499999993,4.076843750000059,5.09875,5.6075,1.4742457624771448,4.247072916666666,5.875593749999999,-2.3979166666666893,-1.6999999999999296,1.923419609036035,-3.526822916666722,-1.471239583333363,0.19374245654924382,0.21395308741824762,0.16505606783190532,0.09637441548912251,0.27316554719380703,1.1562500000000047,0.8174999999999386,0.8710159298199588,0.7353333333332863,1.680458333333346,0.15257390213475702,0.1515132480584742,0.034552509452613026,0.13251412004041954,0.1700445189504701,0.9655035533748588,0.8627969139177449,0.5670351476713702,0.701441608426587,1.3013673629869276,65.0,67.0,19.040626422086394,53.41458333333333,74.91875,3.8995076744859545,3.808427454387489,0.6873926169317286,3.536124384593107,4.277859832030119,13.416666666666666,13.5,2.8749176536296677,11.916666666666666,14.916666666666666,0.13887024585793742,0.13184198993670326,0.04288584996866219,0.11759855894515524,0.16489480166899056,0.6142625532351262,0.6144007603041216,0.08533065335431031,0.5708511939665941,0.6622718845555692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.05,0.5,12,6.895833333333338,4.399999999999693,8.068642679965496,2.653604166666581,11.287187499999934,51.076666666666675,50.38,5.36964207937606,48.09667708333333,53.99854166666666,-44.18083333333333,-46.719999999999416,9.468657107754792,-48.853572916666614,-38.639989583333474,0.09211199805021775,0.04706036563937789,0.11666054176786135,0.03459889360514202,0.15648939322493963,8.650833333333187,8.597499999999286,3.4554336876427962,6.893093749999654,10.530489583333212,0.3704009164510513,0.3738500856065513,0.025848892366182277,0.3558783696430086,0.3840585726298699,1.7707223968964314,1.9170243736256931,0.391175690661195,1.5403019282755677,1.9784172401993056,433.5,440.5,39.83032193511051,409.9166666666667,452.41875,10.61837532580365,10.985230234578626,1.392437562177326,9.838160657399364,11.333139661164203,32.416666666666664,32.5,3.964807305493795,30.5,34.666666666666664,0.7410595495175514,0.7277935147936019,0.11550151757033895,0.6823523669409864,0.8075086587124242,0.22421764012180886,0.22484804582815648,0.014328574898577143,0.21605213205963353,0.23203487096534556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.05,1.0,12,5.938749999999817,4.639999999999404,5.730640185164553,3.1265833333328787,9.16015625000016,25.263749999999998,23.7925,5.043403939350342,22.67979166666667,28.112875,-19.325000000000184,-17.977499999999537,5.799984717848468,-22.400864583333615,-16.19931249999986,0.12027694313210148,0.11457094985831973,0.10602732972591042,0.06536339022163795,0.179763285028223,5.602083333333383,3.945000000000448,4.018701428850087,3.668489583333179,7.919541666666661,0.26863912804884443,0.2616455696202532,0.03116924289424449,0.2536822533081823,0.2856825971839024,1.7087317154458461,1.6018511023743447,0.5270133689306876,1.4422537781316174,1.9994316267910488,233.58333333333334,219.5,42.37807823806449,213.24583333333334,258.5895833333333,8.1034607587605,7.868375325803649,1.3481496483991624,7.379441789748046,8.786256516072978,27.916666666666668,27.0,4.399552318822974,25.583333333333332,30.416666666666668,0.47305876868879415,0.4374125644222388,0.15747202090885443,0.39355463842626187,0.5633229698885073,0.3008445695641437,0.3032729541238848,0.0230998798805732,0.28902265532264576,0.3148451910711048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.05,2.0,12,2.670416666666629,2.514999999999958,2.127199886249754,1.4357812499998153,3.7791666666666175,6.019583333333334,6.175000000000001,1.4384768749260346,5.178020833333333,6.784229166666668,-3.349166666666705,-3.2849999999997386,1.5432651827351702,-4.222572916666837,-2.513416666666766,0.16021742538296754,0.15953386115166396,0.11777594330220602,0.09424856671408752,0.22266452542563775,1.4075000000000557,1.0874999999999204,0.7875840503487522,1.0470729166667083,1.918791666666814,0.1643457302280498,0.158504081292687,0.030907940012863,0.14796979326500975,0.1815770318387552,0.9271309918381722,0.9385429023329379,0.336230259811271,0.7568189158480536,1.1187045534572757,73.16666666666667,75.5,18.765700497224056,62.49791666666667,82.92708333333333,4.463365189690125,4.505647263249348,0.8673898304312162,3.960389516362584,4.9335179554011,14.916666666666666,14.5,3.3967453227875044,13.083333333333334,16.75,0.14643623628952943,0.14780828143905642,0.031935540411928316,0.13038227307682787,0.16265613275887253,0.5839613819861071,0.5601341567772038,0.08011591283303894,0.5449676434346997,0.6319390644362387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.08,0.5,12,-9.175416666667488,-6.230000000000501,11.678471151951388,-15.41107291666665,-3.189104166667722,52.921666666666674,53.1725,5.633394880424048,49.82972916666668,55.88611458333333,-62.097083333334155,-59.035000000001155,16.209903462548546,-70.61576041666736,-53.87572916666726,-0.07258784488960011,-0.05511760561870105,0.08918775378263295,-0.12060651503984525,-0.02678680701975082,17.675416666667292,16.542499999998995,8.288027635290273,13.54744791666716,22.30328125000102,0.3782788906339583,0.3742197360995636,0.026809296034810172,0.3634389432909928,0.39218356855349634,1.7127286191167668,1.6936658502230508,0.3206908026260206,1.5553794272424193,1.9231726367489623,448.0,442.5,43.713946183215846,424.24791666666664,472.0020833333333,11.996379959455544,11.58427454387489,1.610968548414332,11.164956197509412,12.913309079061689,36.25,37.0,2.8324419275118906,34.75,37.75,0.96699161562684,0.9325308535994381,0.1825950610741815,0.8781293918903915,1.068022611538522,0.21745517747009716,0.21425516242808285,0.012213422620437241,0.2113683425109902,0.22396739750922912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.08,1.0,12,-1.1337500000001792,-1.4200000000009254,6.983806634897029,-4.735770833333205,2.78766666666626,26.41916666666667,26.1,3.536880902030985,24.395760416666672,28.242270833333336,-27.552916666666842,-27.08750000000102,6.757828947474891,-31.41658333333293,-24.123468750000377,-0.011894243518265684,-0.02130481701576351,0.0939261547259186,-0.06017381697505695,0.041393213278821665,8.964166666666827,7.137500000000273,4.470016693752327,6.721864583333632,11.462416666666792,0.26903855771790663,0.2578281231149441,0.031058626617740028,0.25312896494605847,0.2854350820671503,1.8389881206896745,1.699599348631232,0.5309566443943035,1.5706749854480266,2.0987741369116586,243.5,229.5,34.927197009051426,224.58333333333334,262.0854166666667,8.757529684332464,8.279322328410078,1.656502163887395,7.838672893136403,9.600745728352157,29.75,29.5,4.092676385936225,27.583333333333332,32.0,0.5907349888832655,0.5734955588913306,0.09739576855804875,0.5398814586821534,0.6436637548427542,0.28809466572620523,0.28327885740997727,0.018265851817008964,0.2795117959663738,0.2993049485626141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.08,2.0,12,0.8025000000000221,1.7425000000001702,2.999074478447139,-1.0409374999999477,2.2519166666666606,5.627916666666667,5.405,1.0855862645956735,5.061,6.211770833333333,-4.825416666666645,-4.347500000000116,2.8222166162058517,-6.640604166666768,-3.5326249999999253,0.06771062774803892,0.08360999227456659,0.1437100239622293,-0.018359071022609207,0.13960815735457016,2.576249999999947,1.7699999999998255,2.298534241444176,1.5504583333332664,4.094552083333434,0.1508297810148321,0.15301442934991172,0.01563317545070937,0.1421955484917211,0.15935443008629915,1.0569422991361443,0.9434581739266618,0.43755709130808396,0.8311066012243494,1.283229614765561,66.66666666666667,66.5,10.165300454651272,61.583333333333336,72.25208333333333,4.700115841297423,4.477410947002607,1.240824103630185,4.058099840718216,5.414985157833768,16.583333333333332,16.0,3.5280263174995867,14.833333333333334,18.833333333333332,0.1785534501481618,0.16272151007696323,0.05033258756912984,0.15257548565144213,0.2081879900349239,0.5718608231994009,0.554482357733489,0.059119799746037496,0.5432855176857314,0.6058827275229491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
